,Unnamed: 0,nconst,Nom,birthYear,deathYear,commeRealisateur,commeActeur
40771,40771,nm3887934,Masato Jinbô,\N,\N,tt15721650,pas_de_film
40772,40772,nm2447331,Noriyuki Kitanohara,\N,\N,tt1572781,pas_de_film
40773,40773,nm10064780,Kazuya Sakamoto,\N,\N,tt1572781,pas_de_film
40774,40774,nm2857829,Noriko Takao,\N,\N,tt1572781,pas_de_film
40775,40775,nm1856817,Yasuhiro Takemoto,1972,2019,tt1572781,pas_de_film
40776,40776,nm5117369,Yuzuru Tachikawa,1981,\N,"tt15737898,tt1785394,tt27521477,tt7880466",pas_de_film
40777,40777,nm2273595,Claude Zidi Jr.,\N,\N,"tt15740736,tt28102880",pas_de_film
40778,40778,nm1036574,Silas Howard,1967,\N,tt15745226,pas_de_film
40779,40779,nm3803069,Nick Robinson,\N,\N,tt15753666,pas_de_film
40780,40780,nm0174903,Nicole Conn,1959,\N,"tt1575539,tt1823059,tt7326320",pas_de_film
40781,40781,nm0077911,Fabienne Berthaud,\N,\N,"tt1576450,tt4106306,tt0462679,tt14523164,tt7265272",pas_de_film
40782,40782,nm0063279,Edward Bazalgette,\N,\N,tt15767808,pas_de_film
40783,40783,nm1870414,Mark Slutsky,\N,\N,tt15782570,pas_de_film
40784,40784,nm13068944,Sarah Watts,\N,\N,tt15782570,pas_de_film
40785,40785,nm0520749,Robert Lorenz,\N,\N,"tt15782690,tt2083383,tt6902332",pas_de_film
40786,40786,nm0175280,Fintan Connolly,\N,\N,tt15783464,pas_de_film
40787,40787,nm0528963,Nick Lyon,\N,\N,tt15783520,pas_de_film
40788,40788,nm1272773,Prachya Pinkaew,1962,\N,tt1578882,pas_de_film
40789,40789,nm0025538,Patxi Amezcua,\N,\N,"tt15789492,tt2403961",pas_de_film
40790,40790,nm6638284,Eddie Sternberg,\N,\N,tt15807910,pas_de_film
40791,40791,nm0440859,Adam Kassen,1974,\N,tt1582248,pas_de_film
40792,40792,nm0198472,Lance Daly,\N,\N,"tt1582271,tt3208026",pas_de_film
40793,40793,nm0846590,Gabriela Tagliavini,\N,\N,"tt15824322,tt9150970",pas_de_film
40794,40794,nm2116473,Masakazu Ohara,\N,\N,"tt15830702,tt23770418",pas_de_film
40795,40795,nm1289234,Marvin Kren,1980,\N,tt1583356,pas_de_film
40796,40796,nm4037204,Lee Sang-yong,\N,\N,"tt15838850,tt21364552",pas_de_film
40797,40797,nm1406291,Luke Cormican,\N,\N,"tt15847828,tt29033964",pas_de_film
40798,40798,nm3533685,Isaac Ezban,1986,\N,"tt15847880,tt3528756,tt4922674",pas_de_film
40799,40799,nm0834902,Robert Stromberg,\N,\N,tt1587310,pas_de_film
40800,40800,nm1401177,Valerie Weiss,\N,\N,tt1587420,pas_de_film
40801,40801,nm2612991,Banksy,\N,\N,tt1587707,pas_de_film
40802,40802,nm1773597,Hervé Mimran,\N,\N,"tt1587877,tt6948326",pas_de_film
40803,40803,nm2308899,Marcel Rasquin,1977,\N,tt1588358,pas_de_film
40804,40804,nm3772967,Julia Leigh,\N,\N,tt1588398,pas_de_film
40805,40805,nm9910080,Raine Allen-Miller,\N,\N,tt15893750,pas_de_film
40806,40806,nm0900078,Adrian Vitoria,1968,2016,tt1590950,pas_de_film
40807,40807,nm0566788,Mike McCoy,\N,\N,tt1591479,pas_de_film
40808,40808,nm0915304,Scott Waugh,1970,\N,"tt1591479,tt2369135,tt5503688,tt6879446",pas_de_film
40809,40809,nm1140492,James Mather,\N,\N,tt1592525,pas_de_film
40810,40810,nm1908892,Steve Saint Leger,\N,\N,tt1592525,pas_de_film
40811,40811,nm0648057,Göran Hugo Olsson,1965,\N,tt1592527,pas_de_film
40812,40812,nm1195308,Diego Lerman,1976,\N,tt15941636,pas_de_film
40813,40813,nm2279646,Yûichi Fukuda,1968,\N,"tt15944018,tt2708764",pas_de_film
40814,40814,nm0897065,Grégoire Vigneron,\N,\N,tt1594534,pas_de_film
40815,40815,nm0957505,Craig Zobel,1976,\N,"tt1598642,tt1971352,tt8244784",pas_de_film
40816,40816,nm1742427,Michaël R. Roskam,1972,\N,"tt1600196,tt2586120",pas_de_film
40817,40817,nm0112647,Brian Brough,\N,\N,tt1600438,pas_de_film
40818,40818,nm3760050,Mupalaneni Shiva,\N,\N,tt1601798,pas_de_film
40819,40819,nm0736623,Andi Rogenhagen,1965,\N,tt1605735,pas_de_film
40820,40820,nm0667937,Michael Pavone,\N,\N,tt1606180,pas_de_film
40821,40821,nm1615009,Kern Saxton,\N,\N,tt1606339,pas_de_film
40822,40822,nm1750316,Pierre Thoretton,1967,\N,tt1606382,pas_de_film
40823,40823,nm1302591,Michael Sucsy,1973,\N,"tt1606389,tt7026672",pas_de_film
40824,40824,nm6750289,Maria Torres,\N,\N,tt16088568,pas_de_film
40825,40825,nm3819792,Geoff Moore,\N,\N,tt1609479,pas_de_film
40826,40826,nm1506819,David Posamentier,\N,\N,tt1609479,pas_de_film
40827,40827,nm3630726,Laurence Vannicelli,\N,\N,tt16103578,pas_de_film
40828,40828,nm1093039,Mike Flanagan,1978,\N,"tt1610996,tt2388715,tt3174376,tt3748172,tt4361050,tt5022702,tt5606664",pas_de_film
40829,40829,nm1671066,Roxanne Benjamin,\N,\N,"tt16127696,tt4935334",pas_de_film
40830,40830,nm0463242,Jim Kohlberg,\N,\N,tt1613062,pas_de_film
40831,40831,nm4745787,Zeno Graton,\N,\N,tt16148552,pas_de_film
40832,40832,nm0683478,Alex Pillai,\N,\N,tt16156616,pas_de_film
40833,40833,nm0849465,Gorô Taniguchi,\N,\N,tt16183464,pas_de_film
40834,40834,nm0841615,Michael Swan,\N,\N,tt1618421,pas_de_film
40835,40835,nm1760830,Kyle Newacheck,1984,\N,"tt1618434,tt3317234",pas_de_film
40836,40836,nm1664036,Jorge Michel Grau,1973,\N,tt1620604,pas_de_film
40837,40837,nm6963095,Gina Gammell,\N,\N,tt16227002,pas_de_film
40838,40838,nm2393385,Sara Dosa,\N,\N,tt16227014,pas_de_film
40839,40839,nm5698755,Sharan Sharma,\N,\N,tt16227342,pas_de_film
40840,40840,nm0702797,Steven Quale,\N,\N,"tt1622979,tt2106361,tt4106376",pas_de_film
40841,40841,nm2752098,Chris Butler,1974,\N,"tt1623288,tt6348138",pas_de_film
40842,40842,nm0359534,Don Handfield,\N,\N,tt1628055,pas_de_film
40843,40843,nm1424618,Caitlin Cronenberg,1984,\N,tt16280912,pas_de_film
40844,40844,nm4222005,Nick Kozakis,\N,\N,tt16296308,pas_de_film
40845,40845,nm5294992,Ally Pankiw,1986,\N,tt16300138,pas_de_film
40846,40846,nm0759777,Yasemin Samdereli,1973,\N,tt1630027,pas_de_film
40847,40847,nm1899608,Demián Rugna,1979,\N,"tt16300962,tt7549892",pas_de_film
40848,40848,nm1918877,Dean Craig,1974,\N,"tt16302202,tt5096470",pas_de_film
40849,40849,nm2132542,Chloe Domont,\N,\N,tt16304446,pas_de_film
40850,40850,nm1702145,Dave Wilson,\N,\N,tt1634106,pas_de_film
40851,40851,nm2819316,Geoffrey Fletcher,1970,\N,tt1634136,pas_de_film
40852,40852,nm2013928,Tetsurô Araki,1976,\N,"tt16360006,tt3646944,tt3646946",pas_de_film
40853,40853,nm0545150,Kelly Marcel,1974,\N,tt16366836,pas_de_film
40854,40854,nm1294036,Nima Nourizadeh,\N,\N,"tt1636826,tt3316948",pas_de_film
40855,40855,nm1077423,Yoshiyuki Momose,1953,\N,"tt16369708,tt8223844,tt9760504",pas_de_film
40856,40856,nm0504357,Tia Lessin,\N,\N,tt16377356,pas_de_film
40857,40857,nm1911579,Emma Pildes,\N,\N,tt16377356,pas_de_film
40858,40858,nm1802410,Simon Lereng Wilmont,1975,\N,tt16377920,pas_de_film
40859,40859,nm3756719,Will Lovelace,\N,\N,tt16378298,pas_de_film
40860,40860,nm3745191,Dylan Southern,\N,\N,tt16378298,pas_de_film
40861,40861,nm5605047,Michael Milano,\N,\N,tt16379224,pas_de_film
40862,40862,nm0067166,Frédéric Beigbeder,1965,\N,"tt1638328,tt4840554",pas_de_film
40863,40863,nm2639032,Jason Eisener,\N,\N,"tt1640459,tt21862626,tt2450186",pas_de_film
40864,40864,nm0015328,Salim Akil,1964,\N,"tt1640484,tt1876451",pas_de_film
40865,40865,nm0610219,Oren Moverman,1966,\N,tt1640548,pas_de_film
40866,40866,nm0336049,Joan C. Gratz,\N,\N,tt1640718,pas_de_film
40867,40867,nm0879960,Ekachai Uekrongtham,\N,\N,tt1641841,pas_de_film
40868,40868,nm1164602,Ciarán Foy,\N,\N,"tt1641975,tt2752772,tt5294518",pas_de_film
40869,40869,nm3699300,Dan Brown,\N,\N,tt16424988,pas_de_film
40870,40870,nm2755970,Andy Fetscher,1980,\N,"tt1642665,tt21933110",pas_de_film
40871,40871,nm0313295,Ted Geoghegan,1979,\N,"tt16431882,tt3520418",pas_de_film
40872,40872,nm3939072,Rachel Lambert,\N,\N,tt16431966,pas_de_film
40873,40873,nm2959497,Tim Fehlbaum,1982,\N,"tt1643222,tt28082769,tt6506264",pas_de_film
40874,40874,nm1026883,Gavin Wiesen,\N,\N,"tt1645080,tt4662420",pas_de_film
40875,40875,nm0005628,Oliver Schmitz,1960,\N,"tt1646111,tt4627352,tt0215841",pas_de_film
40876,40876,nm1257259,Fabrice Gobert,\N,\N,"tt1646127,tt6155084",pas_de_film
40877,40877,nm2045250,Renuka Jeyapalan,\N,\N,tt16464084,pas_de_film
40878,40878,nm0970606,Cody Cameron,1970,\N,"tt1646926,tt1985966",pas_de_film
40879,40879,nm1564550,Cheol-soo Jang,\N,\N,tt1646959,pas_de_film
40880,40880,nm1098171,Michel Leclerc,1965,\N,"tt1646974,tt8171974,tt0465207,tt10865432,tt15739130,tt2144176,tt4313614",pas_de_film
40881,40881,nm0104973,Michael Brandt,1968,\N,tt1646980,pas_de_film
40882,40882,nm2279930,Ben C. Lucas,\N,\N,"tt1647483,tt4693358",pas_de_film
40883,40883,nm1064048,Nikolaj Arcel,1972,\N,tt1648190,pas_de_film
40884,40884,nm2692858,Fernando González Molina,\N,\N,"tt1648216,tt1797504,tt3202202,tt4924942,tt7304802,tt7304824",pas_de_film
40885,40885,nm6250496,Oran Zegman,1983,\N,tt16491324,pas_de_film
40886,40886,nm3154756,Alberto Belli,\N,\N,tt16491414,pas_de_film
40887,40887,nm0005616,Aaron Woodley,1971,\N,tt1650535,pas_de_film
40888,40888,nm1480916,Bora Dagtekin,1978,\N,"tt1650536,tt2987732,tt3702996,tt6471264",pas_de_film
40889,40889,nm0394024,Matthew Hope,\N,\N,"tt1653700,tt6012244",pas_de_film
40890,40890,nm1637832,Daniel Roby,1970,\N,"tt1656177,tt1657513,tt5092380",pas_de_film
40891,40891,nm1360702,Stéphane Rybojad,\N,\N,tt1656192,pas_de_film
40892,40892,nm0920227,Gren Wells,1974,\N,tt1657865,pas_de_film
40893,40893,nm0154716,Stephen Chbosky,1970,\N,"tt1659337,tt2543472,tt9357050",pas_de_film
40894,40894,nm0054504,Kasper Barfoed,1972,\N,tt1659338,pas_de_film
40895,40895,nm3619993,Thomas Cailley,1980,\N,"tt16606592,tt3204144",pas_de_film
40896,40896,nm0787687,Matt Shakman,1975,\N,tt1661820,pas_de_film
40897,40897,nm0881762,Enrique Urbizu,1962,\N,tt1661862,pas_de_film
40898,40898,nm3936368,Kim Hyeong-joon,\N,\N,tt1662557,pas_de_film
40899,40899,nm0777300,Josh Schwartz,1976,\N,tt1663143,pas_de_film
40900,40900,nm1633080,Daniel Schechter,\N,\N,tt1663207,pas_de_film
40901,40901,nm1843186,Andrew Okpeaha MacLean,\N,\N,tt1663660,pas_de_film
40902,40902,nm0924684,David A.R. White,1970,\N,tt1663680,pas_de_film
40903,40903,nm1083540,Jason Stone,\N,\N,"tt1666335,tt5994166",pas_de_film
40904,40904,nm0323219,Cellin Gluck,\N,\N,tt1666800,pas_de_film
40905,40905,nm0386312,Hideyuki Hirayama,1950,\N,tt1666800,pas_de_film
40906,40906,nm1847738,Ari Sandel,\N,\N,"tt1666801,tt5664636,tt5783956",pas_de_film
40907,40907,nm4315078,Dominic Cooke,\N,\N,"tt1667321,tt8368512",pas_de_film
40908,40908,nm2815252,Kyu-maan Lee,\N,\N,"tt16676718,tt1861982",pas_de_film
40909,40909,nm1516751,Dennis Todorovic,1977,\N,tt1667691,pas_de_film
40910,40910,nm1729108,Bob Fugger,\N,\N,tt1670269,pas_de_film
40911,40911,nm0892000,Andres Veiel,1959,\N,tt1671496,pas_de_film
40912,40912,nm0271246,Jean-Loup Felicioli,\N,\N,"tt1673702,tt1856057,tt14250484",pas_de_film
40913,40913,nm0300944,Alain Gagnol,1967,\N,"tt1673702,tt1856057,tt14250484",pas_de_film
40914,40914,nm1416796,Stéphane Robelin,\N,\N,"tt1674057,tt4693612,tt0374989",pas_de_film
40915,40915,nm1301709,Ana Piterbarg,\N,\N,tt1674772,pas_de_film
40916,40916,nm1033667,Michael Winnick,\N,\N,tt1675161,pas_de_film
40917,40917,nm0999415,Jay Lee,\N,\N,tt1680051,pas_de_film
40918,40918,nm0545861,David Marconi,\N,\N,tt1680123,pas_de_film
40919,40919,nm5542970,Michiel Blanchart,\N,\N,tt16826430,pas_de_film
40920,40920,nm0471489,Tinge,\N,\N,tt1682886,pas_de_film
40921,40921,nm0658823,Jake Paltrow,1975,\N,"tt1683048,tt2693664",pas_de_film
40922,40922,nm0418621,Frédéric Jardin,1968,\N,"tt1683921,tt0109818,tt0305395",pas_de_film
40923,40923,nm0008080,Olivier Abbou,1973,\N,"tt1683970,tt8246392,tt23898914",pas_de_film
40924,40924,nm2123102,Eran Creevy,1976,\N,"tt1684233,tt2126235",pas_de_film
40925,40925,nm1749449,Mahsun Kirmizigül,1969,\N,tt1686039,pas_de_film
40926,40926,nm0342786,Sebastian Grobler,\N,\N,tt1686768,pas_de_film
40927,40927,nm1960322,Nick Murphy,\N,\N,"tt1687901,tt2078552",pas_de_film
40928,40928,nm2604863,Byun Sung-hyun,\N,\N,"tt16900880,tt6777370",pas_de_film
40929,40929,nm0441176,Kazuyoshi Katayama,1959,\N,tt1690483,pas_de_film
40930,40930,nm8419163,Rick Barnes,\N,\N,tt1691152,pas_de_film
40931,40931,nm4302809,Olivia Neergaard-Holm,1982,\N,tt1691152,pas_de_film
40932,40932,nm2657919,Jon Nguyen,\N,\N,tt1691152,pas_de_film
40933,40933,nm1735543,Ry Russo-Young,\N,\N,"tt1691916,tt6423362",pas_de_film
40934,40934,nm0355806,Klay Hall,1958,\N,tt1691917,pas_de_film
40935,40935,nm0261840,Luis Estrada,1962,\N,"tt1692190,tt22185848,tt3970854",pas_de_film
40936,40936,nm1318102,Samuel Fischer,\N,\N,tt1694118,pas_de_film
40937,40937,nm0532237,Ursula Macfarlane,\N,\N,"tt16951452,tt9358228",pas_de_film
40938,40938,nm2282177,Justin Simien,\N,\N,"tt1695843,tt2235108,tt4798836",pas_de_film
40939,40939,nm2482152,Gereon Wetzel,1972,\N,tt1696535,pas_de_film
40940,40940,nm4003301,Richard De Aragues,\N,\N,tt1698010,pas_de_film
40941,40941,nm0688282,John Pogue,\N,\N,"tt1699231,tt2235779",pas_de_film
40942,40942,nm1202276,Tina Gordon,\N,\N,"tt1699755,tt8085790,tt9658388",pas_de_film
40943,40943,nm0330751,Kristin Gore,1977,\N,tt17007120,pas_de_film
40944,40944,nm2359372,Damian Kulash,1975,\N,tt17007120,pas_de_film
40945,40945,nm3834604,Regan Hall,\N,\N,tt1700808,pas_de_film
40946,40946,nm2630323,Justine Triet,1978,\N,"tt17009710,tt2846996,tt5078214,tt9173264,tt1620966,tt1625136",pas_de_film
40947,40947,nm0994538,Joseph Kahn,1972,\N,"tt1701990,tt5883570",pas_de_film
40948,40948,nm0632763,Satoshi Nishimura,\N,\N,tt1703049,pas_de_film
40949,40949,nm0626706,Daniel Nettheim,\N,\N,tt1703148,pas_de_film
40950,40950,nm4017355,Colin Minihan,\N,\N,"tt1703199,tt2960930,tt5735280,tt7073710",pas_de_film
40951,40951,nm3425513,Stuart Ortiz,\N,\N,tt1703199,pas_de_film
40952,40952,nm4155547,The Vicious Brothers,\N,\N,tt1703199,pas_de_film
40953,40953,nm4173215,Daniel Roher,\N,\N,tt17041964,pas_de_film
40954,40954,nm2116880,Renan Ozturk,\N,\N,tt17048366,pas_de_film
40955,40955,nm6756094,Taylor Freesolo Rees,\N,\N,tt17048366,pas_de_film
40956,40956,nm2503633,Josh Trank,1984,\N,tt1706593,pas_de_film
40957,40957,nm1006887,Sébastien Drouin,\N,\N,tt17067574,pas_de_film
40958,40958,nm1926903,Eric Appel,1980,\N,"tt17076046,tt27116016",pas_de_film
40959,40959,nm1099711,Ruairi Robinson,1978,\N,tt1709143,pas_de_film
40960,40960,nm1137388,Nathan Morlando,\N,\N,"tt1709654,tt5160928",pas_de_film
40961,40961,nm0244378,Xavier Durringer,1963,\N,"tt1711484,tt0107651,tt0119393,tt0402102",pas_de_film
40962,40962,nm1242054,James Ponsoldt,1978,\N,"tt1714206,tt4287320",pas_de_film
40963,40963,nm0354091,Andrew Haigh,\N,\N,"tt1714210,tt21192142,tt3544082,tt5340300",pas_de_film
40964,40964,nm3795588,Ben Nott,\N,\N,tt1714833,pas_de_film
40965,40965,nm0881461,Michael Uppendahl,\N,\N,tt1715344,pas_de_film
40966,40966,nm4047582,Carlos César Arbeláez,\N,\N,tt1715853,pas_de_film
40967,40967,nm1956691,Jamie Linden,\N,\N,tt1715873,pas_de_film
40968,40968,nm1271549,Merlin Crossingham,\N,\N,tt17163970,pas_de_film
40969,40969,nm1414582,Ben Palmer,\N,\N,"tt1716772,tt3064298",pas_de_film
40970,40970,nm0476064,Alex Kurtzman,1973,\N,"tt1716777,tt2345759",pas_de_film
40971,40971,nm2275000,Christian Schwochow,1978,\N,"tt1717152,tt2476552,tt7475578,tt7785866,tt9205538",pas_de_film
40972,40972,nm0931251,Mark Williams,\N,\N,"tt1718924,tt1838556",pas_de_film
40973,40973,nm3483931,Yoko Okumura,\N,\N,tt17201166,pas_de_film
40974,40974,nm5142528,Anna Zlokovic,\N,\N,tt17202164,pas_de_film
40975,40975,nm3237056,Alexis Jacknow,\N,\N,tt17219484,pas_de_film
40976,40976,nm0443505,Clay Kaytis,1973,\N,"tt17220704,tt1985949,tt2990140",pas_de_film
40977,40977,nm4071227,Jérôme Le Gris,\N,\N,"tt1723047,tt4796568",pas_de_film
40978,40978,nm0151492,Alex Chandon,\N,\N,tt1723124,pas_de_film
40979,40979,nm2880943,Liam O'Donnell,1982,\N,tt1724970,pas_de_film
40980,40980,nm1137142,Roger Mainwood,1953,2018,tt1725969,pas_de_film
40981,40981,nm1198000,Benjamín Ávila,1972,\N,tt1726888,pas_de_film
40982,40982,nm0566970,Bear McCreary,1979,\N,tt1727252,pas_de_film
40983,40983,nm2860882,Jeremy Gillespie,\N,\N,"tt1727261,tt4255304",pas_de_film
40984,40984,nm3790615,Chris Crow,1972,\N,tt1727358,pas_de_film
40985,40985,nm1857340,Reg Traviss,1977,\N,"tt1727816,tt3475596",pas_de_film
40986,40986,nm1856772,Toshikazu Nagae,1966,\N,tt1728179,pas_de_film
40987,40987,nm0433141,Anna Justice,1962,2021,tt1728620,pas_de_film
40988,40988,nm1457169,Stig Svendsen,1975,\N,tt1728975,pas_de_film
40989,40989,nm1921973,David Lewis,\N,\N,tt1728978,pas_de_film
40990,40990,nm1870725,Nicolas Brossette,1980,\N,tt1729630,pas_de_film
40991,40991,nm4092503,Pascal Serieis,\N,\N,tt1730697,pas_de_film
40992,40992,nm4999608,Shô Miyake,1984,\N,tt17309864,pas_de_film
40993,40993,nm1449136,Anya Adams,\N,\N,tt17321230,pas_de_film
40994,40994,nm3011138,Fernando Barreda Luna,1983,\N,tt1734067,pas_de_film
40995,40995,nm0341722,Megan Griffiths,1975,\N,tt1734433,pas_de_film
40996,40996,nm2193504,Emerald Fennell,1985,\N,"tt17351924,tt9620292",pas_de_film
40997,40997,nm2408871,Pamela Romanowsky,\N,\N,tt1735907,pas_de_film
40998,40998,nm0404080,Gérald Hustache-Mathieu,1968,\N,"tt1736636,tt0399497",pas_de_film
40999,40999,nm0027948,Roberto Andò,1959,\N,"tt17374778,tt4647784",pas_de_film
41000,41000,nm5263494,Tomohisa Taguchi,1985,\N,"tt17382524,tt9507234",pas_de_film
41001,41001,nm0702518,Julian Pölsler,1954,\N,tt1745686,pas_de_film
41002,41002,nm2610231,Zal Batmanglij,1981,\N,"tt1748207,tt1869716",pas_de_film
41003,41003,nm4422247,Jeong-hoon Kim,\N,\N,tt17491040,pas_de_film
41004,41004,nm1672163,In-ho Hwang,\N,\N,tt17494686,pas_de_film
41005,41005,nm3782307,Daniel Kokotajlo,\N,\N,tt17521612,pas_de_film
41006,41006,nm0267287,Coralie Fargeat,1976,\N,"tt17526714,tt6738136",pas_de_film
41007,41007,nm1391266,Eldar Rapaport,\N,\N,tt1753460,pas_de_film
41008,41008,nm1410614,William Dickerson,\N,\N,tt1753693,pas_de_film
41009,41009,nm0313652,Pablo Giorgelli,1967,\N,tt1754078,pas_de_film
41010,41010,nm0606835,Nick Morris,\N,\N,tt1754109,pas_de_film
41011,41011,nm4711112,Laurence Connor,\N,\N,tt1754109,pas_de_film
41012,41012,nm5488807,James Powell,\N,\N,tt1754109,pas_de_film
41013,41013,nm3743828,Clare Niederpruem,1986,\N,tt17542540,pas_de_film
41014,41014,nm0501165,Richard LeMay,\N,\N,tt1754257,pas_de_film
41015,41015,nm0499448,Gilles Legrand,1958,\N,"tt1754795,tt0362048,tt0996952,tt4302562,tt9016296",pas_de_film
41016,41016,nm0779433,Ken Scott,\N,\N,"tt1756750,tt2358925,tt2387559,tt5371168,tt16235682",pas_de_film
41017,41017,nm0007439,Douglas Aarniokoski,\N,\N,tt1756799,pas_de_film
41018,41018,nm2040027,Nir Paniry,\N,\N,tt1757746,pas_de_film
41019,41019,nm2035886,Drake Doremus,1983,\N,"tt1758692,tt1999987,tt3289728,tt6010628,tt6408226,tt9147456",pas_de_film
41020,41020,nm0962849,Maggie Carey,1975,\N,tt1758795,pas_de_film
41021,41021,nm0742941,Gianfranco Rosi,1963,\N,"tt1760956,tt3172520,tt3652526,tt7945450",pas_de_film
41022,41022,nm0874093,David Trueba,1969,\N,"tt1760980,tt2896036",pas_de_film
41023,41023,nm0631473,Neil Nightingale,\N,\N,tt1762399,pas_de_film
41024,41024,nm0118348,Douglas Buck,\N,\N,tt1763316,pas_de_film
41025,41025,nm0974085,David Gregory,\N,\N,"tt1763316,tt3966544",pas_de_film
41026,41026,nm0403963,Karim Hussain,\N,\N,tt1763316,pas_de_film
41027,41027,nm7665409,Nicholas Manuel Pino,\N,\N,tt17633634,pas_de_film
41028,41028,nm1906430,Nicholas Jarecki,\N,\N,"tt1764183,tt9731682",pas_de_film
41029,41029,nm0004541,David Blair,\N,\N,tt1764198,pas_de_film
41030,41030,nm0490582,Laura Lau,1963,\N,tt1767382,pas_de_film
41031,41031,nm2008067,Galder Gaztelu-Urrutia,\N,\N,"tt17677434,tt8228288",pas_de_film
41032,41032,nm6152442,J.C. Lee,\N,\N,tt17717416,pas_de_film
41033,41033,nm1223381,Andrés Baiz,1975,\N,tt1772250,pas_de_film
41034,41034,nm1557594,Dan Fogelman,1976,\N,"tt1772288,tt5989218",pas_de_film
41035,41035,nm0601781,Rich Moore,1963,\N,"tt1772341,tt2948356,tt5848272",pas_de_film
41036,41036,nm0312173,David Gelb,1983,\N,"tt1772925,tt21860836,tt2918436",pas_de_film
41037,41037,nm2013064,Clive Tonge,\N,\N,tt1773753,pas_de_film
41038,41038,nm3505289,Karen Maine,1985,\N,"tt1777606,tt8949056",pas_de_film
41039,41039,nm4970700,Benedict Andrews,\N,\N,"tt1780967,tt2315582",pas_de_film
41040,41040,nm2373106,John Geddes,\N,\N,tt1781812,pas_de_film
41041,41041,nm0778144,Pierre Schoeller,1961,\N,"tt1781843,tt7073522,tt1132607",pas_de_film
41042,41042,nm0530981,Georg Maas,1960,\N,tt1783422,pas_de_film
41043,41043,nm1427149,Andrew Rossi,\N,\N,"tt1787777,tt5519566",pas_de_film
41044,41044,nm3134012,Jeremy Power Regimbal,\N,\N,tt1790869,pas_de_film
41045,41045,nm0200380,Brian Dannelly,\N,\N,tt1791614,pas_de_film
41046,41046,nm0356042,Robert Hall,1973,2021,tt1792799,pas_de_film
41047,41047,nm3081301,Ryan Whitaker,\N,\N,tt1799508,pas_de_film
41048,41048,nm1228976,Scott Speer,\N,\N,"tt1800741,tt2160105,tt4799066,tt5692390",pas_de_film
41049,41049,nm0494355,Philippe Le Guay,1956,\N,"tt1805297,tt2207050,tt6923840,tt0097192,tt0109137,tt0274993,tt0348572,tt0465177,tt13846372,tt4163636",pas_de_film
41050,41050,nm1789487,David Redmon,\N,\N,tt1806911,pas_de_film
41051,41051,nm2920884,Ashley Sabin,\N,\N,tt1806911,pas_de_film
41052,41052,nm1414579,Víctor Garcia,1974,\N,tt18072540,pas_de_film
41053,41053,nm2619779,Hafsteinn Gunnar Sigurðsson,1978,\N,tt18072882,pas_de_film
41054,41054,nm0861826,Peter Thorwarth,1971,\N,"tt18073328,tt6402468",pas_de_film
41055,41055,nm0192090,Rusty Cundieff,1960,\N,tt18083578,pas_de_film
41056,41056,nm1406806,Robert Heydon,1970,\N,tt1809287,pas_de_film
41057,41057,nm4255184,D.M.W. Greer,\N,\N,tt1811307,pas_de_film
41058,41058,nm2883649,Benjamin Renner,\N,\N,"tt1816518,tt5851904,tt6495056",pas_de_film
41059,41059,nm1401131,Bob Bowen,\N,\N,tt1817232,pas_de_film
41060,41060,nm0681852,Robbie Pickering,\N,\N,tt1817771,pas_de_film
41061,41061,nm1243740,Kim Nguyen,1974,\N,"tt1820488,tt4412528,tt6866224,tt1239430,tt4641232",pas_de_film
41062,41062,nm0826259,Lionel Steketee,1964,\N,"tt1821362,tt2969776",pas_de_film
41063,41063,nm1219307,Benjamin Epps,1977,\N,tt1821426,pas_de_film
41064,41064,nm2151723,Ron Scalpello,\N,\N,"tt1821427,tt2024521,tt3029476,tt5687270",pas_de_film
41065,41065,nm0116263,Francesco Bruni,1961,\N,tt1821597,pas_de_film
41066,41066,nm0284369,Ari Folman,1962,\N,tt1821641,pas_de_film
41067,41067,nm0503259,Peter Lepeniotis,1965,\N,"tt1821658,tt5851786",pas_de_film
41068,41068,nm8609176,Gilles Legardinier,\N,\N,tt18224752,pas_de_film
41069,41069,nm3640621,Kôji Fukada,1980,\N,"tt18235306,tt5182856,tt9778738",pas_de_film
41070,41070,nm1383771,Melina León,\N,\N,tt1824932,pas_de_film
41071,41071,nm0200436,Cosima Dannoritzer,\N,\N,"tt1825163,tt11692244",pas_de_film
41072,41072,nm3363032,Ryan Coogler,1986,\N,"tt1825683,tt2334649,tt3076658,tt9114286",pas_de_film
41073,41073,nm5668015,Nida Manzoor,\N,\N,tt18257464,pas_de_film
41074,41074,nm6959954,Stacey Lee,\N,\N,tt18269838,pas_de_film
41075,41075,nm1992380,Benjamin Cantu,1978,\N,"tt1827528,tt27906298",pas_de_film
41076,41076,nm2568240,Shuchi Talati,\N,\N,tt18277182,pas_de_film
41077,41077,nm0012137,Duane Adler,\N,\N,tt1828959,pas_de_film
41078,41078,nm1898425,Matt Vesely,\N,\N,tt18298588,pas_de_film
41079,41079,nm1402203,Will Gilbey,1979,\N,tt18313356,pas_de_film
41080,41080,nm1724912,Carlos Therón,\N,\N,tt18315204,pas_de_film
41081,41081,nm2577763,Suk-Yoon Kim,\N,\N,tt1832381,pas_de_film
41082,41082,nm1142688,Eron Sheean,\N,\N,tt1835955,pas_de_film
41083,41083,nm3317268,Kitty Green,1984,\N,"tt18363072,tt9000224",pas_de_film
